order_date,client_name,material,description,unit,total_quantity
2026-03-19,LA PLANCHA ÑAM ÑAM,0CF1135,GARRIGA S.EXPRES NATURAL BOLSA 1KG 1U,un,4
2026-03-19,LA PLANCHA ÑAM ÑAM,0LM0504,GC SERVILLETA 1C 30x30 GC 100U,un,5
2026-03-19,LA PLANCHA ÑAM ÑAM,0AM1610,GIMAR MAGDALENA CASERA 710G 9U,caj,1
2026-03-19,LA PLANCHA ÑAM ÑAM,0LM0334,KH 7 DESIC INSECT SUELOS 750ML,un,2
2026-03-19,LA PLANCHA ÑAM ÑAM,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,1
2026-03-19,LA PLANCHA ÑAM ÑAM,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,4
2026-03-19,LA PLANCHA ÑAM ÑAM,0AM1167,MARINAS PATATAS OLIVA 47G  10U,caj,2
2026-03-19,LA PLANCHA ÑAM ÑAM,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,caj,1
2026-03-19,LA PLANCHA ÑAM ÑAM,0AM2698,NOCILLA GALLETA COOKIE HOST 40G 16U,caj,1
2026-03-19,LA PLANCHA ÑAM ÑAM,0LI0172,SEAGRAM'S GIN  EXTRA DRY 70CL,bot,1
2026-03-19,LA PLANCHA ÑAM ÑAM,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,1
2026-03-19,LA TASCA BAR,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,3
2026-03-19,LA TASCA BAR,0AM3565,BARGALLO ACEITE GOURMET SOL GIRASOL 20L,un,1
2026-03-19,LA TASCA BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,3
2026-03-19,LA TASCA BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-03-19,LA TASCA BAR,ED30,ESTRELLA DAMM BARRIL 30,brl,3
2026-03-19,LA TASCA BAR,0LI0031,ETXEKO PACHARAN 1L,bot,3
2026-03-19,LA TASCA BAR,0LM0504,GC SERVILLETA 1C 30x30 GC 100U,un,8
2026-03-19,LA TASCA BAR,0LI0204,J&B RARE WHISKY 1L,bot,4
2026-03-19,LA TASCA BAR,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-03-19,LA TAVERNA D'EN NORTON,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,1
2026-03-19,LA TAVERNA D'EN NORTON,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-03-19,LA TAVERNA D'EN NORTON,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-03-19,LA TAVERNA D'EN NORTON,UE902,COPA GRANDE ED,un,18
2026-03-19,LA TAVERNA D'EN NORTON,DL13,DAMM LEMON 1/3 RET,caj,1
2026-03-19,LA TAVERNA D'EN NORTON,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-03-19,LA TAVERNA D'EN NORTON,TU20,TURIA BARRIL 20L.,brl,1
2026-03-19,LE PETIT KOALA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-03-19,LE PETIT KOALA,0AM0724,ITAC COCTEL TAPEO FRUTOS SECOS 800G,un,1
2026-03-19,LE PETIT KOALA,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-03-19,LOS TERESITOS,0CF0357,BONKA ESSENTIA ESPRESSO ITALIANO 1KG,un,3
2026-03-19,LOS TERESITOS,1PLV0756,XPLICIT VAJILLA CAFÉ TAZA/PLATO 12U,caj,1
2026-03-19,MARIETA RESTAURANT,PI12,AGUA PIRINEA 1/2 GAS RET,caj,1
2026-03-19,MARIETA RESTAURANT,VE11,AGUA VERI 1/1 VIDRIO RET.,caj,1
2026-03-19,MARIETA RESTAURANT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-03-19,MARIETA RESTAURANT,CJ11V,CAJAS COMPLETAS 1/1 V,caj,1
2026-03-19,MARIETA RESTAURANT,CJ12V,CAJAS COMPLETAS 1/2 V,caj,1
2026-03-19,MARIETA RESTAURANT,DL13,DAMM LEMON 1/3 RET,caj,1
2026-03-19,MARIETA RESTAURANT,0LM0676,DPALILLO QUALITY TOALLA LIMON 6x8cM 100U,pak,1
2026-03-19,MARIETA RESTAURANT,0CF1134,GARRIGA S.SUPERIOR NATURAL BOLSA 1KG 1U,un,2
2026-03-19,MARIETA RESTAURANT,0LI0033,MARTINI BIANCO VERMOUTH 1L,bot,1
2026-03-19,MARIETA RESTAURANT,0LI0185,RATAFIA RUSSET 70CL,bot,1
2026-03-19,MARIETA RESTAURANT,0CF0058,XPLICIT DESCAFEINADO 500GR,un,1
2026-03-19,MAS L' ALBAREDA,VE11,AGUA VERI 1/1 VIDRIO RET.,caj,15
2026-03-19,MAS L' ALBAREDA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-03-19,MAS L' ALBAREDA,VE13,AGUA VERI 1/3 VIDRIO RET.,caj,3
2026-03-19,MAS L' ALBAREDA,VE51SP,AGUA VERI 5/1 CAJA 3U.,caj,8
2026-03-19,MAS L' ALBAREDA,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,caj,1
2026-03-19,MAS L' ALBAREDA,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-03-19,MAS L' ALBAREDA,CJ11V,CAJAS COMPLETAS 1/1 V,caj,15
2026-03-19,MAS L' ALBAREDA,CJ13V,CAJAS COMPLETAS 1/3 V,caj,3
2026-03-19,MAS L' ALBAREDA,ED14P6,ESTRELLA DAMM 1/4 PACK SEMICERRADO 6U.,caj,1
2026-03-19,MAS L' ALBAREDA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,5
2026-03-19,MAS L' ALBAREDA,0AG0011,VICHY CATALAN GAS 1/2 RET 20U,caj,1
2026-03-19,MAS L' ALBAREDA,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-03-19,MESON 20 P KA,0LM1712,BALNIC LAVAVAJILLAS MANUAL PH NEUTRO 5KG,un,2
2026-03-19,MESON 20 P KA,0AM0292,"BISCUITS GALICIA MINI MAGD CHOCO 1,5KG",caj,2
2026-03-19,MESON 20 P KA,0LM2431,BOLSA IND. DE BASURA G120 85x104CM 10U,caj,30
2026-03-19,MESON 20 P KA,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,2
2026-03-19,MESON 20 P KA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-03-19,MESON 20 P KA,0LI0116,CARDHU WHISKY 12 AÑOS 70CL,bot,3
2026-03-19,MESON 20 P KA,0AM0704,CARRETILLA ENSALADILLA RUSA 2KG 2U,caj,2
2026-03-19,MESON 20 P KA,0AM0930,CARRETILLA RABO TORO 2KG 2U,caj,1
2026-03-19,MESON 20 P KA,0VE0543,IRREVERENTE TINTO ROBLE 75CL 6U,caj,1
2026-03-19,MESON 20 P KA,0AM5513,PROEZA PIQUILLO 80/100 3KG  1U,un,1
2026-03-19,MESON 20 P KA,0RF0296,RED BULL ENERGY DRINK 25CL LATA 24U,caj,3
2026-03-19,MESON 20 P KA,0LM0474,TECNOPACKING ESTROPAJO VERDE+ESPONJA 20U,pq,1
2026-03-19,MESON 20 P KA,TU13,TURIA 1/3 RET.,caj,4
2026-03-19,MESON 20 P KA,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,2
2026-03-19,MUSIC CLUB RADIKAL,0RF0287,/-COCA COLA VR237 24U,caj,3
2026-03-19,MUSIC CLUB RADIKAL,0RF0293,/-FANTA LIMON VR237 24U,caj,1
2026-03-19,MUSIC CLUB RADIKAL,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,2
2026-03-19,MUSIC CLUB RADIKAL,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,1
2026-03-19,MUSIC CLUB RADIKAL,BRL30V,BARRIL INOX 30L. EURONORMA,brl,5
2026-03-19,MUSIC CLUB RADIKAL,3ENV0021,CAJA+BOTELLA COLA VR237,caj,4
2026-03-19,MUSIC CLUB RADIKAL,UE902,COPA GRANDE ED,un,12
2026-03-19,MUSIC CLUB RADIKAL,ED13LT,ESTRELLA DAMM 1/3 LATA,caj,2
2026-03-19,MUSIC CLUB RADIKAL,ED30,ESTRELLA DAMM BARRIL 30,brl,5
2026-03-19,MUSIC CLUB RADIKAL,0LI0974,JACK DANIELS TENNESSEE FIRE WHISKY 70CL,bot,1
2026-03-19,MUSIC CLUB RADIKAL,0LI0113,JACK DANIELS WHISKY 70CL,bot,1
2026-03-19,MUSIC CLUB RADIKAL,0LI1361,JOSE CUERVO TEQUILA ESP REPOSADO 70CL,un,2
2026-03-19,MUSIC CLUB RADIKAL,0LI1681,KICK THE RULES CREMA FRESA TEQUILA 70CL,un,1
2026-03-19,MUSIC CLUB RADIKAL,0LI0333,MATUSALEM AÑEJO 70CL,bot,1
2026-03-19,MUSIC CLUB RADIKAL,0RF0296,RED BULL ENERGY DRINK 25CL LATA 24U,caj,1
2026-03-19,MUSIC CLUB RADIKAL,0LI0172,SEAGRAM'S GIN  EXTRA DRY 70CL,bot,1
2026-03-19,MUSIC CLUB RADIKAL,VO20,VOLL DAMM BARRIL 20L.,brl,1
2026-03-19,NOU PATUFET,VE12,AGUA VERI 1/2 VIDRIO RET.,caj,2
2026-03-19,NOU PATUFET,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,caj,2
2026-03-19,NOU PATUFET,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,1
2026-03-19,NOU PATUFET,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-03-19,NOU PATUFET,CJ12V,CAJAS COMPLETAS 1/2 V,caj,2
2026-03-19,NOU PATUFET,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,1
2026-03-19,NOU PATUFET,0AM5579,PROEZA AOVE 5L,un,1
2026-03-19,NOU PATUFET,TU20,TURIA BARRIL 20L.,brl,1
2026-03-19,NOU PATUFET,0AG0182,VICHY CATALAN SYSPACK GAS 30CL SR 24U,caj,1
2026-03-19,NOU TOÓ RICO (MONTMELÓ),0LI0128,BAILEYS ORIGINAL CREMA WHISKY 70CL,bot,6
2026-03-19,NOU TOÓ RICO (MONTMELÓ),CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,10
2026-03-19,NOU TOÓ RICO (MONTMELÓ),ED13,ESTRELLA DAMM 1/3 RET. PP,caj,9
2026-03-19,NOU TOÓ RICO (MONTMELÓ),FDL13,FREE DAMM LIMON 1/3 RET. PP,caj,1
2026-03-19,NOU TOÓ RICO (MONTMELÓ),0LI2692,P-BAILEYS ORIG.CREMA WH 70CL,un,6
2026-03-19,NUNA´S,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-03-19,NUNA´S,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,1
2026-03-19,NUNA´S,0AM5516,PROEZA COCKTAIL 3KG  1U,un,1
2026-03-19,NUNA´S,TU13,TURIA 1/3 RET.,caj,1
2026-03-19,ORRIOLS FORN DE PA,3ENV0029,C.C. CACAOLAT 30 U.,caj,3
2026-03-19,ORRIOLS FORN DE PA,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,3
2026-03-19,ORRIOLS FORN DE PA,0AM1175,"CHURRUCA COCTEL ORIGINAL 1,5 KG",un,1
2026-03-19,ORRIOLS FORN DE PA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,8
2026-03-19,ORRIOLS FORN DE PA,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-03-19,PA I CAFETERIA DE L'AVIA,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",caj,1
2026-03-19,PA I CAFETERIA DE L'AVIA,0AM4937,"CHOVI MAYONESA PROFESIONAL 3,6KG",un,1
2026-03-19,PA TONET,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,caj,1
2026-03-19,PA TONET,3ENV0029,C.C. CACAOLAT 30 U.,caj,2
2026-03-19,PA TONET,3ENV1281,C.C. LECHE LETONA (NUEVO),caj,3
2026-03-19,PA TONET,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,2
2026-03-19,PA TONET,0ZU0020,GRANINI MELOCOTON  20CL 24U,caj,1
2026-03-19,PA TONET,0ZU0024,GRANINI PIÑA 20CL 24U,caj,1
2026-03-19,PA TONET,0LT0030,LETONA DESNATADA 0% 1L VR 12U,caj,1
2026-03-19,PA TONET,0LT0009,LETONA GRAN CREME 1L VR 12U,caj,2
2026-03-19,PA TONET,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-03-19,PA TONET,0AG0182,VICHY CATALAN SYSPACK GAS 30CL SR 24U,caj,1
2026-03-19,PA TONET,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,1
2026-03-19,PADEL INDOOR GRANOLLERS,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,caj,2
2026-03-19,PADEL INDOOR GRANOLLERS,0RF0056,/-AQUARIUS NARANJA 33CL LATA 24U,caj,1
2026-03-19,PADEL INDOOR GRANOLLERS,0RF1697,/-COCA COLA IMPORT LATA33 24U,caj,1
2026-03-19,PADEL INDOOR GRANOLLERS,0RF1698,/-COCA COLA ZERO IMPORT LATA33 24U,caj,2
2026-03-19,PADEL INDOOR GRANOLLERS,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,6
2026-03-19,PADEL INDOOR GRANOLLERS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-03-19,PADEL INDOOR GRANOLLERS,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,3
2026-03-19,PADEL INDOOR GRANOLLERS,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-03-19,PADEL INDOOR GRANOLLERS,BH13P6,BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.,caj,2
2026-03-19,PADEL INDOOR GRANOLLERS,3ENV1281,C.C. LECHE LETONA (NUEVO),caj,1
2026-03-19,PADEL INDOOR GRANOLLERS,UBH01,COPA 33 CL BH,un,6
2026-03-19,PADEL INDOOR GRANOLLERS,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-03-19,PADEL INDOOR GRANOLLERS,0LM1027,GC-NATURE SERVILL.2C RECICLDO 20X20 100U,un,12
2026-03-19,PADEL INDOOR GRANOLLERS,0LT0009,LETONA GRAN CREME 1L VR 12U,caj,1
2026-03-19,PADEL INDOOR GRANOLLERS,0AM5579,PROEZA AOVE 5L,un,1
2026-03-19,PADEL INDOOR GRANOLLERS,0AM5387,PROEZA TOMATE TRITURADO 5KG,un,1
2026-03-19,PADEL INDOOR GRANOLLERS,TU20,TURIA BARRIL 20L.,brl,2
2026-03-19,PADEL INDOOR GRANOLLERS,VO20,VOLL DAMM BARRIL 20L.,brl,1
2026-03-19,PADEL OSONA VIC,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,4
2026-03-19,PADEL OSONA VIC,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,3
2026-03-19,PADEL OSONA VIC,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,1
2026-03-19,PADEL OSONA VIC,BRL30V,BARRIL INOX 30L. EURONORMA,brl,2
2026-03-19,PADEL OSONA VIC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,7
2026-03-19,PADEL OSONA VIC,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,3
2026-03-19,PADEL OSONA VIC,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,6
2026-03-19,PADEL OSONA VIC,ED15LN,ESTRELLA DAMM 1/5 LN,caj,3
2026-03-19,PADEL OSONA VIC,ED30,ESTRELLA DAMM BARRIL 30,brl,2
2026-03-19,PADEL OSONA VIC,0AM5312,GANCEDO COCTEL PICANTE CHILLY 2KG,un,1
2026-03-19,PADEL OSONA VIC,0ZU0021,GRANINI NARANJA 20CL 24U,caj,1
2026-03-19,PADEL OSONA VIC,0LT0034,"LETONA SEMI ESPEC HOSTELERIA PET 1,5L 6U",caj,1
2026-03-19,PADEL OSONA VIC,TU20,TURIA BARRIL 20L.,brl,1
2026-03-19,PADEL OSONA VIC,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-03-19,PADEL OSONA VIC,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,1
2026-03-19,PALENTINO BAR,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,1
2026-03-19,PALENTINO BAR,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-03-19,PALENTINO BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-03-19,PALENTINO BAR,TB8V,BOTELLAS CARBONICO 8 KG.VACIOS,tb,1
2026-03-19,PALENTINO BAR,TB8,BOTELLAS CARBONICO 8 KILOS,tb,1
2026-03-19,PALENTINO BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,14
2026-03-19,PALENTINO BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,5
2026-03-19,PALENTINO BAR,UE902,COPA GRANDE ED,un,12
2026-03-19,PALENTINO BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,11
2026-03-19,PALENTINO BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,5
2026-03-19,PALENTINO BAR,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-03-19,PALENTINO BAR,FD13,FREE DAMM 1/3 RET.,caj,1
2026-03-19,PALENTINO BAR,FDL13,FREE DAMM LIMON 1/3 RET. PP,caj,1
2026-03-19,PALENTINO BAR,0ZU0021,GRANINI NARANJA 20CL 24U,caj,1
2026-03-19,PALENTINO BAR,0ZU0024,GRANINI PIÑA 20CL 24U,caj,1
2026-03-19,PALENTINO BAR,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,3
2026-03-19,PALENTINO BAR,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-03-19,PAPUA COLL DE LA MANYA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,2
2026-03-19,PAPUA COLL DE LA MANYA,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-03-19,PAPUA COLL DE LA MANYA,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-03-19,PAPUA COLL DE LA MANYA,0LM0784,DPALILLO SET Nº7(TEND+CUCHILL+SERV)MAD50,un,5
2026-03-19,PAPUA COLL DE LA MANYA,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-03-19,PAPUA COLL DE LA MANYA,0LM0038,FLOQUET LEJIA 5L  3U,caj,1
2026-03-19,PAPUA COLL DE LA MANYA,0LM1683,GC ECO SECAMANOS 2C 300X184MM 143M 6U,caj,2
2026-03-19,PAPUA COLL DE LA MANYA,0LM1682,GC HIGIENICO JUMBO 2C COMPAC ECO 18U,caj,1
2026-03-19,PAPUA COLL DE LA MANYA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,3
2026-03-19,PAPUA COLL DE LA MANYA,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,16
2026-03-19,PAPUA COLL DE LA MANYA,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-03-19,PARADOR VIC - SAU,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,8
2026-03-19,PARADOR VIC - SAU,0AG0003,FONT D.OR NATURAL 1L RET 12U,caj,4
2026-03-19,PARADOR VIC - SAU,0AG0010,VICHY CATALAN GAS 1L RET 12U,caj,4
2026-03-19,PASTISSERIA JOAN,3ENV1281,C.C. LECHE LETONA (NUEVO),caj,1
2026-03-19,PASTISSERIA JOAN,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-03-19,PASTISSERIA JOAN,UE902,COPA GRANDE ED,un,6
2026-03-19,PASTISSERIA JOAN,0LM1683,GC ECO SECAMANOS 2C 300X184MM 143M 6U,caj,1
2026-03-19,PASTISSERIA JOAN,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,1
2026-03-19,PASTISSERIA JOAN,0LT0009,LETONA GRAN CREME 1L VR 12U,caj,1
2026-03-19,PASTISSERIA JOAN,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-03-19,PASTISSERIA JOAN,0CF1140,MOMENT TEA MANZANILLA 100U,caj,1
2026-03-19,PASTISSERIA JOAN,0CF0410,MOMENT TEA  MANZANILLA E15 15U,est,1
2026-03-19,PASTISSERIA JOAN,0AM5518,PROEZA ATUN CLARO A.GIRASOL BOLSA 1KG  1,un,2
2026-03-19,PASTISSERIA JOAN,TU13,TURIA 1/3 RET.,caj,1
2026-03-19,PASTISSERIA JOAN,VI13,VICTORIA 1/3 RET.,caj,1
2026-03-19,PASTISSERIA JOAN,0AM1290,XPLICIT AZUCAR 7GR  1000U,caj,1
2026-03-19,PASTISSERIA JOAN,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,2
2026-03-19,PECADOS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-03-19,PECADOS,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,1
2026-03-19,PEKIN RESTAURANT,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,caj,4
2026-03-19,PEKIN RESTAURANT,0AM0157,FAISAN TALLARIN 5KG,un,2
2026-03-19,PEKIN RESTAURANT,0AG0005,FONT D.OR NATURAL 1/2 RET 20U,caj,4
2026-03-19,PENYA ELS BARTOMEUS,0RF0019,/-COCA COLA LATA 33CL 24U,caj,6
2026-03-19,PENYA ELS BARTOMEUS,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,4
2026-03-19,PENYA ELS BARTOMEUS,0RF0021,/-FANTA LIMON LATA 33 CL 24U,caj,2
2026-03-19,PENYA ELS BARTOMEUS,0RF0020,/-FANTA NARANJA LATA 33CL 24U,caj,2
2026-03-19,PENYA ELS BARTOMEUS,0RF0088,/-SCHWEPPES TONICA LATA SLEEK 24U,caj,2
2026-03-19,PENYA ELS BARTOMEUS,0LI0542,ABSOLUT VODKA 1L,un,5
2026-03-19,PENYA ELS BARTOMEUS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,18
2026-03-19,PENYA ELS BARTOMEUS,0LI0224,BALLANTINE'S WHISKY 1L,bot,5
2026-03-19,PENYA ELS BARTOMEUS,0LI0145,BRUGAL RON AÑEJO 70CL,bot,5
2026-03-19,PENYA ELS BARTOMEUS,ED13LT,ESTRELLA DAMM 1/3 LATA,caj,34
2026-03-19,PENYA ELS BARTOMEUS,NTF13L6F,NESTEA F.ROJOS 33CL LATA 4U-P6U SDR HT,caj,1
2026-03-19,PENYA ELS BARTOMEUS,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,caj,1
2026-03-19,PENYA ELS BARTOMEUS,0LI0172,SEAGRAM'S GIN  EXTRA DRY 70CL,bot,5
2026-03-19,PENYA ELS BARTOMEUS,0VE5073,SOLAR SAMANIEGO CRIANZA BEL 75CL 6U,caj,2
2026-03-19,PEPE.COM,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-03-19,PEPE.COM,0RF0021,/-FANTA LIMON LATA 33 CL 24U,caj,2
2026-03-19,PEPE.COM,0LI0542,ABSOLUT VODKA 1L,un,1
2026-03-19,PEPE.COM,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-03-19,PEPE.COM,0AM0292,"BISCUITS GALICIA MINI MAGD CHOCO 1,5KG",caj,2
2026-03-19,PEPE.COM,3ENV1281,C.C. LECHE LETONA (NUEVO),caj,2
2026-03-19,PEPE.COM,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,6
2026-03-19,PEPE.COM,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,3
2026-03-19,PEPE.COM,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,6
2026-03-19,PEPE.COM,ED15LN,ESTRELLA DAMM 1/5 LN,caj,3
2026-03-19,PEPE.COM,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-03-19,PEPE.COM,FTI15B24,FEVERTREE INDIAN TONIC 1/5 BAND-24U.,caj,1
2026-03-19,PEPE.COM,0CF1136,GARRIGA CREME NATURAL BOLSA 1KG 1U,un,3
2026-03-19,PEPE.COM,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,1
2026-03-19,PEPE.COM,0LT0234,LA LEVANTINA SOJA ESPECIAL HOST 1L 6U,caj,1
2026-03-19,PEPE.COM,0LT0009,LETONA GRAN CREME 1L VR 12U,caj,2
2026-03-19,PEPE.COM,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-03-19,PEPE.COM,0RF0296,RED BULL ENERGY DRINK 25CL LATA 24U,caj,1
2026-03-19,PEPE.COM,0LI0172,SEAGRAM'S GIN  EXTRA DRY 70CL,bot,2
2026-03-19,PEÑA PERE ANTON,ED13LT,ESTRELLA DAMM 1/3 LATA,caj,24
2026-03-19,PEÑA PERE ANTON,0LI0270,JAGERMEISTER LICOR HIERBAS 70CL,bot,12
2026-03-19,PEÑA PERE ANTON,NTF13L6F,NESTEA F.ROJOS 33CL LATA 4U-P6U SDR HT,caj,1
2026-03-19,PEÑA PERE ANTON,0LI2729,P-ABSOLUT VODKA 1L 1U,un,12
2026-03-19,PEÑA PERE ANTON,0LI2688,P-BALLANTINE'S 1L,un,24
2026-03-19,PEÑA PERE ANTON,0LI2698,P-BRUGAL AÑEJO 70CL,un,42
2026-03-19,PEÑA PERE ANTON,0LI0346,PUERTO DE INDIAS STRAWBERRY GIN 70CL,bot,2
2026-03-19,PEÑA PERE ANTON,0LI0172,SEAGRAM'S GIN  EXTRA DRY 70CL,bot,24
2026-03-19,PISCINAS LLIÇA DE MUNT,0RF0019,/-COCA COLA LATA 33CL 24U,caj,2
2026-03-19,PISCINAS LLIÇA DE MUNT,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,2
2026-03-19,PISCINAS LLIÇA DE MUNT,0RF0021,/-FANTA LIMON LATA 33 CL 24U,caj,2
2026-03-19,PISCINAS LLIÇA DE MUNT,0RF0020,/-FANTA NARANJA LATA 33CL 24U,caj,2
2026-03-19,PISCINAS LLIÇA DE MUNT,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,8
2026-03-19,PISCINAS LLIÇA DE MUNT,ED13LT,ESTRELLA DAMM 1/3 LATA,caj,8
2026-03-19,PISCINAS LLIÇA DE MUNT,0LM0378,TECNOPACKING BOLSA KRAFT 18+10X50 1000U,caj,1
2026-03-19,"PITAPES CALDERI 3 BRANQUES VALLES ,",VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,3
2026-03-19,"PITAPES CALDERI 3 BRANQUES VALLES ,",VE11,AGUA VERI 1/1 VIDRIO RET.,caj,12
2026-03-19,"PITAPES CALDERI 3 BRANQUES VALLES ,",0AM0960,AZUCARERA AZUCAR SACO 5KG,un,2
2026-03-19,"PITAPES CALDERI 3 BRANQUES VALLES ,",BRL30V,BARRIL INOX 30L. EURONORMA,brl,5
2026-03-19,"PITAPES CALDERI 3 BRANQUES VALLES ,",3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,1
