Material,TpMt,UMA,Contador,Denom.,Código EAN/UPC,Longitud,Unidad dimensión,Ancho,Unidad dimensión,Altura,Unidad dimensión,Unidad dimensión,Volumen,UV,UV,Peso bruto,Un,Un,Peso neto,Un,Jquía.productos
ED13LTCW,ZFIN,Y04,1,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,Y34,1,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,PAK,1,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,ZOP,99,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,ZPM,99,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,MNT,9,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,L,1000,7920,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,KGL,10000,10102,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,ZPE,9900,100,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,ZPA,8663,100,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,V%,1000,5400,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,GRP,100,1310,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0101
ED13LTCW,ZFIN,UN,1,24,8410793546135,66,MM,66,MM,116,MM,MM,0.33,L,L,0.348,KG,KG,8.35,KG,00CZ0101
ED13LTCW,ZFIN,CAJ,1,1,8410793546234,397,MM,265,MM,116,MM,MM,7.92,L,L,8.6,KG,KG,8.35,KG,00CZ0101
ED13LTCW,ZFIN,LAT,1,24,8410793546135,66,MM,66,MM,116,MM,MM,0.33,L,L,0.348,KG,KG,8.35,KG,00CZ0101
ED13LTCW,ZFIN,PAL,99,1,68410793546236,80,CM,120,CM,142,CM,CM,784.08,L,L,851.4,KG,KG,8.35,KG,00CZ0101
ED13LTCW,ZFIN,CAM,3168,1,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,8.35,KG,00CZ0101
ED13CX,ZFIN,BOT,1,24,8410793020130,62,MM,62,MM,231,MM,MM,0.33,L,L,0.708,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,CAM,1560,1,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,CAJ,1,1,8410793020338,400,MM,300,MM,259,MM,MM,7.92,L,L,17,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,GRP,100,1310,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,KGL,10000,10102,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,L,1000,7920,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED13CX,ZFIN,MNT,10,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED13CX,ZFIN,PAL,60,1,38410793020339,100,CM,120,CM,169,CM,CM,475.2,L,L,1020,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,UN,1,24,8410793020130,62,MM,62,MM,231,MM,MM,0.33,L,L,0.708,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,V%,1000,5400,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ0101
ED13CX,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED13CX,ZFIN,ZOP,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED13CX,ZFIN,ZPA,4875,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED13CX,ZFIN,ZPE,4875,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED13CX,ZFIN,ZPM,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED13CX,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0101
ED11TC13,ZFIN,G,10,10106,,0,,0,,0,,,0,,,0,,,1010.6,G,00CZ0101134001
ED11TC13,ZFIN,GRP,100,1310,,0,,0,,0,,,0,,,0,,,1010.6,G,00CZ0101134001
ED11TC13,ZFIN,KGL,10000,10102,,0,,0,,0,,,0,,,0,,,1010.6,G,00CZ0101134001
ED11TC13,ZFIN,L,1,1,,0,,0,,0,,,1,L,L,1010.6,G,G,1010.6,G,00CZ0101134001
ED11TC13,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,,,1010.6,G,00CZ0101134001
ED11TC13,ZFIN,V%,1000,5400,,0,,0,,0,,,0,,,0,,,1010.6,G,00CZ0101134001
EC13,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,Y05,1,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,Y17,1,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,ZOP,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,ZPM,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,MNT,10,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,L,1000,7920,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,ZPE,4875,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,ZPA,4500,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ0115
EC13,ZFIN,KGL,10000,10102,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ0115
EC13,ZFIN,GRP,100,1310,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ0115
EC13,ZFIN,V%,1000,5400,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ0115
EC13,ZFIN,UN,1,24,8410793262639,62,MM,62,MM,231,MM,MM,0.33,L,L,0.725,KG,KG,16.6,KG,00CZ0115
EC13,ZFIN,CAJ,1,1,8410793260338,400,MM,300,MM,259,MM,MM,7.92,L,L,17,KG,KG,16.6,KG,00CZ0115
EC13,ZFIN,BOT,1,24,8410793262639,62,MM,62,MM,231,MM,MM,0.33,L,L,0.725,KG,KG,16.6,KG,00CZ0115
EC13,ZFIN,PAL,60,1,18410793260335,100,CM,120,CM,169,CM,CM,475.2,L,L,1020,KG,KG,16.6,KG,00CZ0115
EC13,ZFIN,CAM,1560,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,16.6,KG,00CZ0115
DL15,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,Y05,1,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,Y17,1,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,ZOP,70,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,ZPM,70,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,MNT,10,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,CAM,1680,1,,0,CM,0,CM,0,CM,CM,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,L,1000,6000,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,ZPE,5688,100,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,ZPA,5250,100,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ0108
DL15,ZFIN,KGL,10000,10197,,0,,0,,0,,,0,,,0,KG,KG,13.7,KG,00CZ0108
DL15,ZFIN,GRP,100,1220,,0,,0,,0,,,0,,,0,KG,KG,13.7,KG,00CZ0108
DL15,ZFIN,V%,1000,3200,,0,,0,,0,,,0,,,0,KG,KG,13.7,KG,00CZ0108
DL15,ZFIN,UN,1,30,8410793150158,54,MM,54,MM,195,MM,MM,0.2,L,L,0.457,KG,KG,13.7,KG,00CZ0108
DL15,ZFIN,CAJ,1,1,8410793150554,300,MM,400,MM,220,MM,MM,6,L,L,14.043,KG,KG,13.7,KG,00CZ0108
DL15,ZFIN,BOT,1,30,8410793150158,54,MM,54,MM,195,MM,MM,0.2,L,L,0.457,KG,KG,13.7,KG,00CZ0108
DL15,ZFIN,PAL,70,1,,100,CM,120,CM,168,CM,CM,420,L,L,983.01,KG,KG,13.7,KG,00CZ0108
DL13LTN,ZFIN,CAM,2772,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,CAJ,1,1,8410793156235,397,MM,265,MM,116,MM,MM,7.92,L,L,8.6,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,GRP,100,1220,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,KGL,10000,10204,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,L,1000,7920,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,LAT,1,24,8410793156136,66,MM,66,MM,116,MM,MM,0.33,L,L,0.348,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,MNT,9,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,PAL,99,1,,80,CM,120,CM,142,CM,CM,784.08,L,L,851.4,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,UN,1,24,8410793156136,66,MM,66,MM,116,MM,MM,0.33,L,L,0.348,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,V%,1000,3200,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,8.35,KG,00CZ0108
DL13LTN,ZFIN,Y04,1,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,Y34,1,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,ZOP,99,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,ZPA,8663,100,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,ZPE,9900,100,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,ZPM,99,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LTN,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,8.35,KG,00CZ0108
DL13LMP,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,ZOP,90,1,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,ZPM,90,1,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,L,1000,7920,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,ZPE,9000,100,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,ZPA,8438,100,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,MNT,45,10,,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,KGL,10000,10248,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,GRP,100,1220,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,V%,1000,3200,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,CAM,2700,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,UN,1,24,8410793156136,66,MM,66,MM,116,MM,MM,0.33,L,L,0.348,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,CAJ,1,1,8410793156235,397,MM,265,MM,116,MM,MM,7.92,L,L,8.62,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,LAT,1,24,8410793156136,66,MM,66,MM,116,MM,MM,0.33,L,L,0.348,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,PAL,45,1,48410793001908,60,CM,80,CM,133,CM,CM,356.4,L,L,387.9,KG,KG,8.32,KG,00CZ0108
DL13LMP,ZFIN,Y04,1,1,503391,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13LMP,ZFIN,Y34,1,1,503392,0,,0,,0,,,0,,,0,,,8.32,KG,00CZ0108
DL13L12M,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,ZOP,180,1,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,ZPM,180,1,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,MNT,9,1,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,CAM,5400,1,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,L,1000,3960,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,ZPE,18000,100,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,ZPA,16875,100,,0,,0,,0,,,0,,,0,,,4.18,KG,00CZ0108
DL13L12M,ZFIN,KGL,10000,10084,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,GRP,100,1220,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,V%,1000,3200,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,LAT,1,12,8410793156136,0,,0,,0,,,0,,,0,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,UN,1,12,8410793158536,116,MM,265,MM,199,MM,MM,3.96,L,L,4.18,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,CAJ,1,1,8410793158536,265,MM,199,MM,116,MM,MM,3.96,L,L,4.33,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,PAK,1,1,8410793158536,116,MM,265,MM,199,MM,MM,3.96,L,L,4.18,KG,KG,4.18,KG,00CZ0108
DL13L12M,ZFIN,PAL,90,1,28410793158530,60,CM,80,CM,134,CM,CM,356.4,L,L,389.7,KG,KG,4.18,KG,00CZ0108
CVP30,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,ZOP,18,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,ZPM,6,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,MNT,6,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,CAM,576,1,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,39.905,KG,00CZ02C3
CVP30,ZFIN,L,1,30,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,ZCE,100,400,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,KGL,10000,10091,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,ZPE,2400,100,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,ZPA,1800,100,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,V%,1000,4800,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,GRP,100,1160,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,PAL,6,1,,80,CM,120,CM,53,CM,CM,180,L,L,256.728,KG,KG,39.905,KG,00CZ02C3
CVP30,ZFIN,UN,1,1,8410793620286,408,MM,408,MM,365,MM,MM,30,L,L,42.788,KG,KG,39.905,KG,00CZ02C3
CVP30,ZFIN,BRL,1,1,8410793620286,408,MM,408,MM,365,MM,MM,30,L,L,42.788,KG,KG,39.905,KG,00CZ02C3
CVP30,ZFIN,Y05,1,1,505425,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP30,ZFIN,Y28,1,1,505426,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVP15,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,ZOP,70,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,ZPM,70,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,MNT,10,1,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,CAM,1680,1,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,13.7,KG,00CZ02C3
CVP15,ZFIN,L,1000,6000,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,KGL,10000,10091,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,ZPE,5688,100,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,ZPA,5250,100,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,V%,1000,4800,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,GRP,100,1160,,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,UN,1,30,8410793620156,54,MM,54,MM,195,MM,MM,0.2,L,L,0.457,KG,KG,13.7,KG,00CZ02C3
CVP15,ZFIN,CAJ,1,1,8410793620552,300,MM,400,MM,220,MM,MM,6,L,L,14.043,KG,KG,13.7,KG,00CZ02C3
CVP15,ZFIN,BOT,1,30,8410793620156,54,MM,54,MM,195,MM,MM,0.2,L,L,0.457,KG,KG,13.7,KG,00CZ02C3
CVP15,ZFIN,Y05,1,1,505427,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,Y17,1,1,505428,0,,0,,0,,,0,,,0,,,13.7,KG,00CZ02C3
CVP15,ZFIN,PAL,70,1,,100,CM,120,CM,168,CM,CM,420,L,L,983.01,KG,KG,13.7,KG,00CZ02C3
CVP13,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,ZOP,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,ZPM,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,MNT,10,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,CAM,1440,1,,0,CM,0,CM,0,CM,CM,0,,,0,KG,KG,16.6,KG,00CZ02C3
CVP13,ZFIN,L,1000,7920,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,ZPE,4875,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,ZPA,4500,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,GRP,100,1160,,0,,0,,0,,,0,,,0,KG,KG,16.6,KG,00CZ02C3
CVP13,ZFIN,KGL,10000,10091,,0,,0,,0,,,0,,,0,KG,KG,16.6,KG,00CZ02C3
CVP13,ZFIN,V%,1000,4800,,0,,0,,0,,,0,,,0,KG,KG,16.6,KG,00CZ02C3
CVP13,ZFIN,UN,1,24,8410793620132,62,MM,62,MM,231,MM,MM,0.33,L,L,0.692,KG,KG,16.6,KG,00CZ02C3
CVP13,ZFIN,CAJ,1,1,8410793620330,400,MM,300,MM,259,MM,MM,7.92,L,L,17,KG,KG,16.6,KG,00CZ02C3
CVP13,ZFIN,BOT,1,24,8410793620132,62,MM,62,MM,231,MM,MM,0.33,L,L,0.692,KG,KG,16.6,KG,00CZ02C3
CVP13,ZFIN,Y05,1,1,505429,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,Y17,1,1,505430,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVP13,ZFIN,PAL,60,1,,100,CM,120,CM,169,CM,CM,475.2,L,L,1020,KG,KG,16.6,KG,00CZ02C3
CVO30,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,Y05,1,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,Y28,1,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,ZOP,18,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,ZPM,6,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,MNT,6,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,L,1,30,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,ZCE,100,400,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,ZPE,2400,100,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,ZPA,1800,100,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C3
CVO30,ZFIN,GRP,100,1160,,0,,0,,0,,,0,,,0,KG,KG,39.905,KG,00CZ02C3
CVO30,ZFIN,KGL,10000,10091,,0,,0,,0,,,0,,,0,KG,KG,39.905,KG,00CZ02C3
CVO30,ZFIN,V%,1000,4800,,0,,0,,0,,,0,,,0,KG,KG,39.905,KG,00CZ02C3
CVO30,ZFIN,CAM,576,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,39.905,KG,00CZ02C3
CVO30,ZFIN,UN,1,1,8410793620286,408,MM,408,MM,365,MM,MM,30,L,L,40.099,KG,KG,39.905,KG,00CZ02C3
CVO30,ZFIN,BRL,1,1,8410793620286,408,MM,408,MM,365,MM,MM,30,L,L,42.788,KG,KG,39.905,KG,00CZ02C3
CVO30,ZFIN,PAL,6,1,28410793620280,80,CM,120,CM,53,CM,CM,180,L,L,256.728,KG,KG,39.905,KG,00CZ02C3
CVO13,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,ZOP,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,ZPM,60,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,MNT,10,1,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,L,1000,7920,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,ZPE,4875,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,ZPA,4500,100,,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,GRP,100,1160,,0,,0,,0,,,0,,,0,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,KGL,10000,10091,,0,,0,,0,,,0,,,0,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,V%,1000,4800,,0,,0,,0,,,0,,,0,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,CAM,1440,1,,0,,0,,0,,,0,,,25235,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,UN,1,24,8410793620132,62,MM,62,MM,231,MM,MM,0.33,L,L,0.692,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,CAJ,1,1,8410793620330,400,MM,300,MM,259,MM,MM,7.92,L,L,17,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,BOT,1,24,8410793620132,62,MM,62,MM,231,MM,MM,0.33,L,L,0.692,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,PAL,60,1,38410793620331,100,CM,120,CM,169,CM,CM,475.2,L,L,1020,KG,KG,16.6,KG,00CZ02C3
CVO13,ZFIN,Y05,1,1,504937,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CVO13,ZFIN,Y17,1,1,504938,0,,0,,0,,,0,,,0,,,16.6,KG,00CZ02C3
CV30,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,Y05,1,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,Y28,1,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,ZOP,18,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,ZPM,6,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,MNT,6,1,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,L,1,30,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,ZCE,100,400,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,ZPE,2400,100,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,ZPA,1800,100,,0,,0,,0,,,0,,,0,,,39.905,KG,00CZ02C1
CV30,ZFIN,GRP,100,1360,,0,,0,,0,,,0,,,0,KG,KG,39.905,KG,00CZ02C1
CV30,ZFIN,KGL,10000,10102,,0,,0,,0,,,0,,,0,KG,KG,39.905,KG,00CZ02C1
CV30,ZFIN,V%,1000,5600,,0,,0,,0,,,0,,,0,KG,KG,39.905,KG,00CZ02C1
CV30,ZFIN,CAM,576,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,39.905,KG,00CZ02C1
