date,transport_id,location_id,client,item,item_description,amount,unit,converted_amount
17/03/2026,11578101,LLUIS CORS BOIX,Asso. Gent Gran Llissa de Munt,0LM2421,MIKRAL ENVAS RECT.BISAGRA 375-PP-50U,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,Asso. Gent Gran Llissa de Munt,0AM4977,CHOVI CHEDDAR 840GR,1,un,1.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,ED13,ESTRELLA DAMM 1/3 RET. PP,15,caj,135.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,15,caj,135.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",5,caj,45.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,3ENV0029,C.C. CACAOLAT 30 U.,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,FRANFURT 151,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,RESTAURANTE MERITXELL,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",6,caj,54.0
17/03/2026,11578101,LLUIS CORS BOIX,RESTAURANTE MERITXELL,0LT0036,CACAOLAT VIDRIO 20CL SR 24U,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,CHACHI'S BAR,NTL13B24,NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,CHACHI'S BAR,NTF13B24,NESTEA F.ROJOS 33CL SR BANDEJA 24U. HT,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,CHACHI'S BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,3,caj,27.0
17/03/2026,11578101,LLUIS CORS BOIX,CHACHI'S BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,caj,27.0
17/03/2026,11578101,LLUIS CORS BOIX,CHACHI'S BAR,NTF13B24,NESTEA F.ROJOS 33CL SR BANDEJA 24U. HT,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,CHACHI'S BAR,FDL13,FREE DAMM LIMON 1/3 RET. PP,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,CHACHI'S BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",6,caj,54.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AG0019,FONT D.OR MAXIMUM NATURAL 1/2 RET 20U,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,3ENV0058,C.C. 1/2 FONT D'OR MAXIMUM,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AG0119,FONT D.OR NATURAL 5L PET 4U,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",6,caj,54.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0VE0123,J.SALLA MOSCATELL 75CL 1U,2,bot,2.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0VE0543,IRREVERENTE TINTO ROBLE 75CL 6U,6,caj,54.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0VE2621,VIÑA POMAL TINTO RESERVA 75CL 1U,6,un,6.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0VE0093,FORTIUS ROSADO 75CL 6U,5,caj,45.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0CF0355,BONKA ESSENTIA DESCAFEINADO GRANO 500G,4,un,4.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0CF0080,XPLICIT NATURAL CREMOSO 1KG,20,un,20.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0RF0019,/-COCA COLA LATA 33CL 24U,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0RF0287,/-COCA COLA VR237 24U,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,3ENV0021,CAJA+BOTELLA COLA VR237,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0RF0006,FUENTPINOS GASEOSA 50CL RET 20U,3,caj,27.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,3ENV0038,C.C.GASEOSA 1/2 FUENTPINOS,3,caj,27.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0044,MAGNO BRANDY 70CL,3,bot,3.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0224,BALLANTINE'S WHISKY 1L,1,bot,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0397,J&B WHISKY 3 BOT + 6 VASOS,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0452,MACALLAN 12 A.DOBLE CASK 70CL,1,bot,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0138,BAILEYS ORIGINAL 1L,1,bot,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0141,MARIE BRIZARD ANIS 1L,1,bot,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0153,RUAVIEJA ORUJO HIERBAS 70CL,3,bot,3.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0185,RATAFIA RUSSET 70CL,6,bot,6.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0247,ANIS DEL MONO DULCE 70CL,2,bot,2.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0264,RUAVIEJA CREMA ORUJO 70CL 17º,1,bot,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0062,PUJOL RON 1L,3,bot,3.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM1280,BARGALLO ACEITE DE ORUJO EXTRA 5L,1,un,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM0285,JUANFRA ACEITUNAS RELLENAS DE ANCHOA 2KG,3,un,3.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM0567,UBAGO ATUN TRONCO ACEITE DE GIRASOL 1000,2,un,2.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM0264,CHOVI SALSA ALLIOLI 2KG,1,un,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM0292,"BISCUITS GALICIA MINI MAGD CHOCO 1,5KG",2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM1610,GIMAR MAGDALENA CASERA 710G 9U,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LM0007,SERVILLETA 40X40 BURDEOS 100UTKO,8,un,8.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LM0181,TECNOPACKING BLOC DE NOTAS 10U HOST,1,un,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0RA0207,"SANDEVID SPRITZ 27,5CL PACK 12U",1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM0359,REDONDO ACEITUNA PARTIDA 9 KG.,1,un,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0LI0045,SOBERANO BRANDY 1L,1,bot,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM5579,PROEZA AOVE 5L,1,un,1.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM2737,ORLANDO TOMATE TRITURADO 800G 1U,2,un,2.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,NTF13L6F,NESTEA F.ROJOS 33CL LATA 4U-P6U SDR HT,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,caj,9.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,TU13,TURIA 1/3 RET.,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,0AM1634,XPLICIT EDULCORANTE 1G 150U,2,caj,18.0
17/03/2026,11578101,LLUIS CORS BOIX,La Sala,FTI15B24,FEVERTREE INDIAN TONIC 1/5 BAND-24U.,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,LA TAVERNA DEL ULTIMO HEAVY,BH13P6,BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,LA TAVERNA DEL ULTIMO HEAVY,UBH01,COPA 33 CL BH,12,un,12.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,LA TAVERNA DEL ULTIMO HEAVY,BH13P6,BOHEMIA DAMM 1/3SR CESTA 6U.150ANIV.,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,LA TAVERNA DEL ULTIMO HEAVY,0LI0247,ANIS DEL MONO DULCE 70CL,1,bot,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Restaurante Adela de Lliçà d'Amunt,0AM0004,CHOVI ACEITE OLIVA VIRG EXT SOB 1CL 250,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Restaurante Adela de Lliçà d'Amunt,0AM5579,PROEZA AOVE 5L,6,un,6.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Restaurante Adela de Lliçà d'Amunt,0LM0218,GC SERVILLETAS 20x20 N.COCTEL2C.100,4,un,4.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,CULTURAL CAN ROVIRA,ED13,ESTRELLA DAMM 1/3 RET. PP,12,caj,108.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,CULTURAL CAN ROVIRA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,12,caj,108.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,CULTURAL CAN ROVIRA,XI13,XIBECA 5% 1/3 RET,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,CULTURAL CAN ROVIRA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,CULTURAL CAN ROVIRA,XI13,XIBECA 5% 1/3 RET,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,CULTURAL CAN ROVIRA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,FD13,FREE DAMM 1/3 RET.,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,0VE0463,SOLAR DE ZUNIL TINTO 75CL 6U,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,0RF0012,FUENTPINOS GASEOSA  500 PET 12U,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,0ZU0024,GRANINI PIÑA 20CL 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,0AM5393,PROEZA CEBOLLA FRITA A.GIRASOL LATA 3KG,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,0AM5383,PROEZA TOMATE FRITO EXTRA LATA 3KG,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,0LM2419,MIKRAL ENVAS RECT.BISAGRA 1000-PP-50U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,FDL13,FREE DAMM LIMON 1/3 RET. PP,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,0VE1410,ALLUE CAVA BRUT NATURE 75CL 6U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,Casal de la Gent Gran de Palaudàrie,UE902,COPA GRANDE ED,6,un,6.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0LT0009,LETONA GRAN CREME 1L VR 12U,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,3ENV1281,C.C. LECHE LETONA (NUEVO),2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0LI0204,J&B RARE WHISKY 1L,1,bot,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0AM0100,"ORLANDO TOMATE TRITURADO 2,5 KG.",1,un,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0AM5392,PROEZA GARBANZOS EXTRA LATA 3KG,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0AM5517,PROEZA MAIZ 500GR  1U,4,un,4.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0AM0553,CHOVI SALSA BRAVA ESP PATATAS 1 KG,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0AM5383,PROEZA TOMATE FRITO EXTRA LATA 3KG,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0AM4905,LAYS SAL 20U,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0LM1712,BALNIC LAVAVAJILLAS MANUAL PH NEUTRO 5KG,4,un,4.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR ROMERO,0AM4905,LAYS SAL 20U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,ED13LT,ESTRELLA DAMM 1/3 LATA,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,3ENV0029,C.C. CACAOLAT 30 U.,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0LT0009,LETONA GRAN CREME 1L VR 12U,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,3ENV1281,C.C. LECHE LETONA (NUEVO),2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0VE0507,HALLAZGO CRIANZA 75CL 6U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0RF0019,/-COCA COLA LATA 33CL 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0LI0204,J&B RARE WHISKY 1L,1,bot,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0AM0069,"REDONDO ACEITUNA PARTIDA 2,5 KG.",1,un,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,0AM5617,BONAPI MIEL MILFLORES JARRA 3KG,1,un,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,UE902,COPA GRANDE ED,6,un,6.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,TU13,TURIA 1/3 RET.,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR LA TAHONA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",3,caj,27.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0CF0080,XPLICIT NATURAL CREMOSO 1KG,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0ZU0021,GRANINI NARANJA 20CL 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0LI0247,ANIS DEL MONO DULCE 70CL,1,bot,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0LI0045,SOBERANO BRANDY 1L,1,bot,1.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0AM5310,BARGALLO RUGIN OLI FREGIR ALT OLEICO 20L,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0CF0420,MOMENT TEA VERDE MO. HIERBA 15U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0CF0417,MOMENT TEA BLACKCHAI 15U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0CF1123,MOMENT TEA TE MATCHA LATTE 10UN,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,THE JOSE'S BAR PARETS,0LT0034,"LETONA SEMI ESPEC HOSTELERIA PET 1,5L 6U",2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR CERVECERIA JORDI,0AM5579,PROEZA AOVE 5L,6,un,6.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR CERVECERIA JORDI,0AG0182,VICHY CATALAN SYSPACK GAS 30CL SR 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,ED13,ESTRELLA DAMM 1/3 RET. PP,7,caj,63.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,7,caj,63.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,ED15LN,ESTRELLA DAMM 1/5 LN,3,caj,27.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,3,caj,27.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",3,caj,27.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0CF1035,XPLICIT DESCAFEINADO SOLUBLE 2G 100U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0CF0058,XPLICIT DESCAFEINADO 500GR,2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0AM0070,"REDONDO ACEITUNA GAZPACHA 2,5 KG.",2,un,2.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0AM1610,GIMAR MAGDALENA CASERA 710G 9U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0AM4892,SANTA ANA PATATAS 15U,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0ZU0024,GRANINI PIÑA 20CL 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,0AM4892,SANTA ANA PATATAS 15U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,ED15LN,ESTRELLA DAMM 1/5 LN,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,caj,18.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,ED13,ESTRELLA DAMM 1/3 RET. PP,4,caj,36.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR AVENIDA PARETS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,caj,36.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,DAHLIA PASTISSERIA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,DAHLIA PASTISSERIA,0AG0182,VICHY CATALAN SYSPACK GAS 30CL SR 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,DAHLIA PASTISSERIA,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,DAHLIA PASTISSERIA,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,DAHLIA PASTISSERIA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,DAHLIA PASTISSERIA,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,RESTAURANT BRUNCH,0LT0009,LETONA GRAN CREME 1L VR 12U,4,caj,36.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,RESTAURANT BRUNCH,3ENV1281,C.C. LECHE LETONA (NUEVO),4,caj,36.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR KEBAR,TB8,BOTELLAS CARBONICO 8 KILOS,1,tb,
17/03/2026,11578100,JOSE MARIA SORIA JURADO,BAR KEBAR,TB8V,BOTELLAS CARBONICO 8 KG.VACIOS,1,tb,
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,DL13,DAMM LEMON 1/3 RET,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,ED13,ESTRELLA DAMM 1/3 RET. PP,8,caj,72.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,8,caj,72.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,NTY13LT6,NESTEA TE VERDE MARACUYA1/3LATA 4U-P6UHT,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,UE902,COPA GRANDE ED,12,un,12.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,DL13,DAMM LEMON 1/3 RET,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
17/03/2026,11578100,JOSE MARIA SORIA JURADO,PIZZERIA MAYOR,NTY13LT6,NESTEA TE VERDE MARACUYA1/3LATA 4U-P6UHT,2,caj,18.0
